2511.T,2512.T,2853.T,1484.T,1364.T,1474.T,1493.T,1591.T,1592.T,1593.T,1599.T,159A.T,2017.T,2526.T,2567.T,1328.T,1632.T,1399.T,1478.T,1489.T,1494.T,1577.T,1651.T,2011.T,2084.T,2085.T,235A.T,2849.T,1681.T,2520.T,1477.T,1554.T,1657.T,2250.T,234A.T,2518.T,2564.T,2636.T,2643.T,2848.T,2851.T,1545.T,2087.T,2568.T,2569.T,2840.T,2841.T,2845.T,1547.T,1655.T,2086.T,2247.T,2248.T,2521.T,2558.T,2563.T,2630.T,2633.T,2634.T,1630.T,2092.T,2246.T,2259.T,2861.T,2862.T,181A.T,182A.T,183A.T,2015.T,2016.T,2090.T,2245.T,2647.T,2648.T,2838.T,2839.T,1626.T,1486.T,1487.T,1566.T,2256.T,2510.T,2519.T,2622.T,2527.T,2528.T,1343.T,1345.T,1398.T,1488.T,1555.T,1595.T,2018.T,2515.T,2552.T,2555.T,2556.T,2864.T,1698.T,1476.T,1597.T,1660.T,2096.T,2097.T,2098.T,210A.T,2517.T,2565.T,2852.T,2855.T
,,,,,,,,,,,,,,,,10315.5859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8870.173828125,,,,,,,,,,,,,,,,,9422.7099609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,10245.169921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8732.2734375,,,,,,,,,,,,,,,,,9316.6416015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,10487.3349609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9022.4765625,,,,,,,,,,,,,,,,,9427.3828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,10828.1142578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9123.7138671875,,,,,,,,,,,,,,,,,9444.1474609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11204.849609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9329.70703125,,,,,,,,,,,,,,,,,9583.6630859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,10688.9833984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9154.404296875,,,,,,,,,,,,,,,,,9485.1728515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,10705.2587890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9193.8505859375,,,,,,,,,,,,,,,,,9636.8583984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,10487.6767578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9095.888671875,,,,,,,,,,,,,,,,,9575.7646484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,10824.2333984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9322.50390625,,,,,,,,,,,,,,,,,9787.494140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,10857.462890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9486.01953125,,,,,,,,,,,,,,,,,9710.2822265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,10400.64453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9339.6083984375,,,,,,,,,,,,,,,,,9574.1533203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,10185.30859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9500.99609375,,,,,,,,,,,,,,,,,9676.9150390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,10037.12109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9539.7900390625,,,,,,,,,,,,,,,,,9636.615234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,10391.3134765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9662.630859375,,,,,,,,,,,,,,,,,9801.279296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,10129.9404296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9416.046875,,,,,,,,,,,,,,,,,9619.8505859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,10009.7451171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9475.216796875,,,,,,,,,,,,,,,,,9620.1728515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,10102.837890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9516.3017578125,,,,,,,,,,,,,,,,,9642.095703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,10192.4580078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9455.0029296875,,,,,,,,,,,,,,,,,9644.3515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9788.9619140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328.232421875,,,,,,,,,,,,,,,,,9461.880859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9662.4306640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9202.1962890625,,,,,,,,,,,,,,,,,9402.638671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9876.4716796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9276.8369140625,,,,,,,,,,,,,,,,,9378.4609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9967.9296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9375.6181640625,,,,,,,,,,,,,,,,,9497.01953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9684.154296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9190.9853515625,,,,,,,,,,,,,,,,,9283.7578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9623.5439453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9276.5888671875,,,,,,,,,,,,,,,,,9343.72265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9433.884765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9121.2587890625,,,,,,,,,,,,,,,,,9187.4423828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9393.294921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9043.3466796875,,,,,,,,,,,,,,,,,9254.2578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9582.6826171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9227.896484375,,,,,,,,,,,,,,,,,9338.4833984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9445.4609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9027.3056640625,,,,,,,,,,,,,,,,,9251.919921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9434.5634765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8979.9189453125,,,,,,,,,,,,,,,,,9233.3046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9460.033203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8993.421875,,,,,,,,,,,,,,,,,9206.142578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9832.4765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9256.5400390625,,,,,,,,,,,,,,,,,9544.814453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9530.9951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9009.0537109375,,,,,,,,,,,,,,,,,9507.9794921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9552.2431640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8880.4033203125,,,,,,,,,,,,,,,,,9385.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9633.0107421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9093.1875,,,,,,,,,,,,,,,,,9531.033203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9433.5419921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9017.40234375,,,,,,,,,,,,,,,,,9434.638671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9128.859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8842.509765625,,,,,,,,,,,,,,,,,9183.3330078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,10006.611328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8938.509765625,,,,,,,,,,,,,,,,,9286.498046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9807.07421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8777.1201171875,,,,,,,,,,,,,,,,,9100.55859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9996.3955078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8909.29296875,,,,,,,,,,,,,,,,,9101.2841796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9509.4072265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8930.40625,,,,,,,,,,,,,,,,,8926.2255859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9723.380859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8957.4140625,,,,,,,,,,,,,,,,,8965.87890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,8825.60546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8765.4169921875,,,,,,,,,,,,,,,,,8545.2392578125,,,,,,,,,,746.4496459960938,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,8829.69140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8786.61328125,,,,,,,,,,,,,,,,,8647.1162109375,,,,,,,,,,766.9993286132812,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,8418.837890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8687.83203125,,,,,,,,,,,,,,,,,8428.5322265625,,,,,,,,,,741.108154296875,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9241.021484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8780.638671875,,,,,,,,,,,,,,,,,8683.384765625,,,,,,,,,,775.4013671875,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9686.060546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8766.5625,,,,,,,,,,,,,,,,,8767.52734375,,,,,,,,,,784.4187622070312,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9773.025390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8867.6337890625,,,,,,,,,,,,,,,,,8807.7470703125,,,,,,,,,,752.8812866210938,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9765.466796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8842.837890625,,,,,,,,,,,,,,,,,8810.5673828125,,,,,,,,,,761.1886596679688,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9797.26953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8861.49609375,,,,,,,,,,,,,,,,,8835.7939453125,,,,,,,,,,757.2217407226562,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9544.4775390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8942.4384765625,,,,,,,,,,,,,,,,,8739.720703125,,,,,,,,,,748.7183227539062,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9106.181640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8664.9990234375,,,,,,,,,,,,,,,,,8478.50390625,,,,,,,,,,720.4761962890625,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9434.4267578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8707.3095703125,,,,,,,,,,,,,,,,,8389.68359375,,,,,,,,,,734.7841186523438,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9242.859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8715.8212890625,,,,,,,,,,,,,,,,,8441.58984375,,,,,,,,,,701.13671875,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,9086.228515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8828.8427734375,,,,,,,,,,,,,,,,,8231.470703125,,,,,,,,,,643.6450805664062,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,8652.2880859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8714.921875,,,,,,,,,,,,,,,,,7856.04443359375,,,,,,,,,,601.5574951171875,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,8671.8330078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8373.1572265625,,,,,,,,,,,,,,,,,7768.43603515625,,,,,,,,,,610.8531494140625,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,8097.74267578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7686.27099609375,,,,,,,,,,,,,,,,,7243.66259765625,,,,,,,,,,549.5339965820312,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,8198.328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7311.52587890625,,,,,,,,,,,,,,,,,7263.7314453125,,,,,,,,,,531.7725219726562,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,7639.69775390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6823.18505859375,,,,,,,,,,,,,,,,,6720.66162109375,,,,,,,,,,468.2864074707031,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,8786.9248046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7559.17236328125,,,,,,,,,,,,,,,,,7396.154296875,,,,,,,,,,508.5933837890625,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,8814.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7753.1357421875,,,,,,,,,,,,,,,,,7428.87646484375,,,,,,,,,,516.9321899414062,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,7827.04248046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7264.54833984375,,,,,,,,,,,,,,,,,6886.2900390625,,,,,,,,,,476.6252746582031,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,8110.88671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7631.6025390625,,,,,,,,,,,,,,,,,7210.77783203125,,,,,,,,,,497.339599609375,491.1592102050781,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,8248.99609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7963.71044921875,,,,,,,,,,,,,,,,,7386.4814453125,,,,,,,,,,526.728515625,520.3334350585938,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,8637.103515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7992.4365234375,,,,,,,,,,,,,,,,,7515.03515625,,,,,,,,,,573.879150390625,567.0940551757812,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,7950.9853515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7591.2568359375,,,,,,,,,,,,,,,,,7068.68408203125,,,,,,,,,,524.8402709960938,518.4869995117188,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,7731.904296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7593.79248046875,,,,,,,,,,,,,,,,,6988.81201171875,,,,,,,,,,544.4583129882812,537.9512329101562,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,6867.431640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7031.794921875,,,,,,,,,,,,,,,,,6546.81201171875,,,,,,,,,,510.322998046875,504.11016845703125,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,5968.56787109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6757.46728515625,,,,,,,,,,,,,,,,,6200.96533203125,,,,,,,,,,470.9095764160156,465.031005859375,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,5988.7255859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7212.57861328125,,,,,,,,,,,,,,,,,6331.21142578125,,,,,,,,,,451.5196533203125,445.79925537109375,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,6326.09814453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7598.94775390625,,,,,,,,,,,,,,,,,6798.6806640625,,,,,,,,,,497.1938781738281,491.07110595703125,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,7097.61279296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7974.75732421875,,,,,,,,,,,,,,,,,7163.38623046875,,,,,,,,,,532.92578125,526.5263671875,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,6846.38916015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7587.73583984375,,,,,,,,,,,,,,,,,6961.64990234375,,,,,,,,,,552.1318969726562,545.5822143554688,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,7364.0244140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8143.431640625,,,,,,,,,,,,,,,,,7325.30859375,,,,,,,,,,586.9644165039062,580.1142578125,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,8115.38232421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8221.5068359375,,,,,,,,,,,,,,,,,7671.55712890625,,,,,,,,,,570.64111328125,563.947509765625,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,7454.12158203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7939.6494140625,,,,,,,,,,,,,,,,,7458.61669921875,,,,,,,,,,540.4031372070312,533.9375,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,7293.81201171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7782.1884765625,,,,,,,,,,,,,,,,,7345.53759765625,,,,,,,,,,538.5081787109375,532.0534057617188,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,7831.94482421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8155.54345703125,,,,,,,,,,,,,,,,,7576.93505859375,,,,,,,,,,530.2770385742188,523.9010620117188,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,7627.3017578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8093.671875,,,,,,,,,,,,,,,,,7359.23876953125,,,,,,,,,,526.52587890625,520.1640014648438,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,7450.4443359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8053.32373046875,,,,,,,,,,,,,,,,,7414.7705078125,,,,,,,,,,524.916259765625,518.5747680664062,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,6971.42333984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7999.228515625,,,,,,,,,,,,,,,,,7034.10791015625,,,,,,,,,,507.3070983886719,501.1016540527344,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,6978.16357421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7947.6708984375,,,,,,,,,,,,,,,,,7197.9638671875,,,,,,,,,,505.4061279296875,499.1986389160156,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,6891.13134765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7992.0263671875,,,,,,,,,,,,,,,,,7216.50048828125,,,,,,,,,,508.63140869140625,502.38916015625,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,6405.02587890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7849.951171875,,,,,,,,,,,,,,,,,7164.3525390625,,,,,,,,,,491.4654541015625,485.3492736816406,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,6141.6123046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7913.7880859375,,,,,,,,,,,,,,,,,7203.11962890625,,,,,,,,,,475.6683654785156,469.66632080078125,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,5340.404296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7517.59765625,,,,,,,,,,,,,,,,,6873.314453125,,,,,,,,,,465.7263488769531,459.8116455078125,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,5314.595703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7612.0419921875,,,,,,,,,,,,,,,,,6981.23486328125,,,,,,,,,,479.7427978515625,473.6546325683594,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,5690.3759765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7650.42626953125,,,,,,,,,,,,,,,,,7237.6171875,,,,,,,,,,497.6754150390625,491.4416809082031,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,5734.7099609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7525.04736328125,,,,,,,,,,,,,,,,,7231.00927734375,,,,,,,,,,510.70977783203125,504.35516357421875,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,5960.39599609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7632.0927734375,,,,,,,,,,,,,,,,,7258.974609375,,,,,,,,,,520.727783203125,514.297607421875,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,5867.57470703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7526.685546875,,,,,,,,,,,,,,,,,7238.1806640625,,,,,,,,,,552.1002807617188,545.4190673828125,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,5842.5810546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7503.1962890625,,,,,,,,,,,,,,,,,7277.83642578125,,,,,,,,,,519.1880493164062,512.7651977539062,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,5360.7666015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7130.08544921875,,,,,,,,,,,,,,,,,7023.2265625,,,,,,,,,,511.9643859863281,505.60504150390625,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,5404.62451171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7587.818359375,,,,,,,,,,,,,,,,,7281.05908203125,,,,,,,,,,510.221923828125,503.88427734375,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,5229.4697265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7671.2138671875,,,,,,,,,,,,,,,,,7273.0,,,,,,,,,,504.2527770996094,497.9548645019531,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,5288.9208984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7798.3115234375,,,,,,,,,,,,,,,,,7366.25341796875,,,,,,,,,,483.22808837890625,477.1593933105469,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,5539.80517578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7999.71875,,,,,,,,,,,,,,,,,7538.00732421875,,,,,,,,,,489.1781005859375,483.0380859375,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,5646.9951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7939.9765625,,,,,,,,,,,,,,,,,7545.017578125,,,,,,,,,,524.4537353515625,517.9655151367188,,,,,,,,,,,,,,,,,,,,,,
